19.186260536706;   21.555275750000;    11.599000000000
19.050000000000;   50.351735200000;    17.887500000000
18.406428300000;   79.750000000000;    23.073317177054
18.258267208367;   108.559410000000;   27.320000000000
17.438137000000;   138.805173800000;   30.590000000000
17.645800000000;   169.091168946238;   33.285764630000
16.761630582479;   197.065547216748;   34.599200000000
16.788394119075;   226.340000000000;   35.426932710000
16.603000000000;   255.710000000000;   35.458380000000
16.325650547451;   285.576642257194;   34.615083164000
17.090700000000;   315.489000000000;   33.499465664223
17.860754566689;   345.140000000000;   31.571200000000
15.381094180669;   372.896393473436;   28.015891085555
14.448417133917;   399.634281931224;   24.245238000000
14.302271300000;   428.392672443568;   19.562157224484
14.300000000000;   457.122792236823;   14.248360000000
13.426268590000;   485.843219182332;   7.687626540000
13.759316341000;   514.458632485774;   0.467123710772
42.432383263000;   516.502790000000;   7.553411600000
41.865212333000;   487.891412812512;   14.905500000000
42.255689000000;   458.738000000000;   21.252193442800
42.876200000000;   429.476471410000;   26.891830000000
42.542634860000;   399.960865185081;   31.506307000000
43.184081924907;   371.435792832687;   35.435521344000
44.598827000000;   343.156000000000;   38.732271827849
44.381137780000;   315.104700000000;   40.842450920667
44.943872383216;   285.836058620000;   42.403172288768
45.136463706477;   256.581459332138;   43.165000000000
45.181000000000;   226.561344857491;   43.055171142139
46.439000000000;   197.010000000000;   42.443500000000
46.110000000000;   167.707706855000;   40.650000000000
45.502481000000;   139.130000000000;   38.066252656519
45.578091421000;   108.938493784464;   34.562300000000
46.343284541913;   78.988480000000;    30.355200000000
46.650772314689;   50.267486900000;    25.321794506000
47.243869450839;   20.934178866229;    19.121344000000
76.401918000000;   21.216084830000;    26.013408635794
76.014900000000;   49.504390000000;    32.010000000000
74.525351453828;   79.109290000000;    36.802925400000
75.595714332908;   107.858719134847;   41.120000000000
74.320809390621;   138.229194146584;   44.447258000000
75.048000000000;   168.228177307884;   47.164627251653
74.827600000000;   197.841416224000;   48.759200000000
74.713667324418;   226.698644454560;   49.607460800000
74.871930667050;   256.230000000000;   49.736131256563
75.586461653414;   287.641426678217;   49.106800000000
75.328253243055;   317.029410000000;   47.580871276000
74.260000000000;   344.870000000000;   45.211000000000
72.223108937838;   372.726000000000;   41.976941290000
72.393138393668;   401.612600000000;   38.156211518277
72.382412670000;   430.908573607000;   33.480935600000
71.823771000000;   460.146322700000;   27.823376912552
72.268427227523;   488.536380000000;   22.024000000000
72.285400000000;   517.577752835554;   14.493680000000
101.163141338078;  518.190000000000;   20.103371000000
101.578100000000;  489.662321600000;   27.244608267390
101.074630000000;  460.793637859262;   33.646939124657
100.689165600000;  432.685530000000;   38.912700000000
101.870000000000;  402.760000000000;   43.779394235791
101.594435837247;  374.161950000000;   47.513900000000
103.126490000000;  346.041500000000;   50.767664377077
103.973936271677;  316.023600000000;   53.268560000000
104.134562143948;  286.320000000000;   54.752461346394
104.451100000000;  256.584948391900;   55.527267587079
104.402283494449;  226.579486564276;   55.422000000000
104.780624000000;  195.813384426700;   54.513752150000
104.832600000000;  166.989050782153;   52.795580624732
104.166200000000;  137.895732716580;   50.112535551740
104.044319000000;  107.971000000000;   46.635480805190
105.030000000000;  77.577000000000;    42.391326269135
105.307931100000;  48.930000000000;    37.777452134870
106.425326500000;  19.956607400000;    31.670000000000
135.898666900000;  20.162207600000;    36.785308763349
135.076780632585;  49.093478000000;    42.473823620000
134.367167844279;  79.166877225400;    47.149358000000
133.214574392642;  108.860000000000;   51.304000000000
133.240000000000;  138.211249327000;   54.675445571600
133.839234326341;  167.099092354500;   57.322782881268
133.514741500000;  198.101527836000;   59.113888482900
134.050000000000;  228.179236686380;   60.112624508407
134.536168000000;  258.240000000000;   60.257263710846
133.914200000000;  287.005172164500;   59.482617234471
132.978277073760;  316.913000000000;   57.837000000000
132.668805551000;  345.817000000000;   55.538000000000
132.862194826300;  374.270916000000;   52.524000000000
130.568727340000;  403.124375676387;   48.350000000000
131.783000000000;  433.001832656342;   43.811100000000
131.389200000000;  462.271336000000;   38.187200000000
130.717830000000;  491.286183555818;   31.717200000000
131.218688458368;  521.156000000000;   24.147708400000
160.606000000000;  521.171451853708;   28.242115155527
160.594307292712;  492.151264177333;   35.613763400000
160.761631422000;  463.585281930000;   41.892800000000
160.401140000000;  434.000000000000;   47.532266454000
160.644540000000;  404.778582235319;   52.278600000000
161.406180000000;  374.448480871000;   56.352092277361
162.104345900000;  345.236920000000;   59.481839071251
162.476914387267;  316.268000000000;   61.712618630000
162.454408326777;  286.512674628948;   63.146684400000
164.326000000000;  255.943627883842;   64.040000000000
163.735431357470;  227.475880000000;   63.861707000000
163.592000000000;  197.745366636734;   62.917056424700
162.928715920921;  167.170000000000;   61.018223642180
163.525827760000;  136.852362853478;   58.396900000000
164.656422000000;  108.196880761441;   55.270000000000
163.924580000000;  77.488732100000;    50.654481286949
165.285283070566;  48.211550768172;    46.171540564580
166.033247116583;  19.242507774560;    40.527000000000
195.243608084700;  19.775207555940;    43.802000000000
194.500000000000;  47.588770000000;    49.049437000000
193.434180000000;  78.564522600000;    53.802823730000
193.096870853000;  107.925480834531;   57.980000000000
193.274300000000;  137.727425361728;   61.555358847668
192.500000000000;  167.508100000000;   64.077000000000
192.920000000000;  198.061751780000;   65.853137000000
193.072331723300;  227.474000000000;   66.798849192938
192.483122905491;  257.468126146379;   66.874523535188
191.941692711100;  287.848556948800;   66.137144500000
192.537400000000;  315.770000000000;   64.859000000000
191.532562463219;  345.065514182623;   62.558190000000
191.731311908071;  375.025360000000;   59.497646338189
